temperature_1,temperature_2,ordinal_label
12.532659496389734,1.519807128700981,3
12.873002979604431,0.3100864928976119,2
13.465572884637552,-0.5019989206342483,1
12.99897815974655,-2.7394346889533687,0
13.504545993341287,-2.7035783283958503,0
13.176157526906819,-0.8773192956789692,1
13.127502362300367,-0.40745618357106766,1
13.226602012599537,-0.6725937274039142,1
13.966073066206443,1.3174238641460374,3
13.077293602963346,-0.02744409042857425,1
13.040482521544766,-0.053940344966495676,1
13.027809987594965,-0.5796227553340563,1
13.549201095366275,-2.3678995217552665,0
13.335067779220049,0.42851384980079726,2
12.621655044439516,-0.03730045259398561,1
12.304019760349096,-0.6028803143161326,1
12.943414024845373,0.359222273557869,2
12.543787484074878,2.158289550351381,3
13.49184932378164,-0.7287936340270322,1
11.704670876963123,0.21991233402556126,2
13.592348726611208,0.382597706984829,2
12.550380613468137,-0.738824432218885,1
12.26245461108603,0.9850409350841717,2
12.028222416112614,0.8932391849576291,2
13.823773179290054,1.3482049666437523,3
13.57832018733842,-0.49179588678571706,1
12.16396812609427,-1.5392827551768378,0
12.754347085740875,-0.5550291222363386,1
13.582245705476964,-1.8337038160836747,0
13.143564001015237,-0.2955239803611947,1
13.207015344269736,-0.08250982805994496,1
12.473796298026329,0.5631451277252588,2
12.739635017044392,0.07863728343293226,2
13.031036457720258,-1.310722623168082,0
12.471729114977238,-1.1792060352649316,0
13.73375808946602,-1.1800655685967105,0
12.689200986862481,-0.20935972471587402,1
13.017114428818877,0.4565133312168063,2
12.943417167717115,0.2713153277404811,2
13.211671338964283,0.4796949183588849,2
12.899650883797117,0.08027964746963456,2
12.893519945943178,0.4638231655250646,2
12.78599266923655,-0.8102511926586601,1
13.462852699348145,-1.032774580389234,0
13.60675514052635,0.8287090277803549,2
13.223439753571789,-0.5023660543859121,1
12.054503003353664,1.506178365329468,3
12.120074975985,0.5082896341331277,2
12.784281371278746,-0.44527540038415886,1
13.98395278207692,0.20168252403157635,2
13.17542356982158,1.7592331727187946,3
12.78904441123741,-0.681706548835564,1
12.983107442653782,1.5652794902949305,3
11.909375928498653,1.669710316542341,3
13.223519889911199,0.8231447108746501,2
13.161322616570311,0.45486168310064834,2
12.83665654905732,-1.3786714613885591,0
13.132943431825153,0.11878455053074825,2
13.469168875068801,0.01919573381532017,2
12.204807825467235,-1.410984217939419,0
12.649872825136443,1.5615118623269473,3
12.098050815457839,-0.5968062241425056,1
12.79638814030187,2.1422404759635105,3
12.261865711276213,-0.24219194149798778,1
12.720966271816039,0.8786484577867588,2
13.228250691562959,-0.020998029544091603,1
12.961290178042413,-1.3501417046621311,0
13.704595466421063,-0.9052922714631871,1
13.152574497687427,0.5023384036734138,2
13.59407766209506,-0.5984484284785883,1
13.052783712734492,-0.6593175719189807,1
12.401072606548118,0.44289240679422737,2
13.204540494063128,-1.1299112329835417,0
12.914331502075838,0.8966996659074592,2
12.140269886358318,0.9347751285889321,2
13.066738390568986,0.12279733301761518,2
13.699743577451393,0.98521002188693,2
13.342593075873648,-0.6363712907057807,1
13.755359755632835,0.03671503733173794,2
13.175520995962625,0.25173230595785706,2
11.896996791858099,-0.0645923008191334,1
12.797774387423193,-0.7048401624450322,1
13.083441859215469,-0.9250787788002873,1
12.835415795313201,1.2165986606173549,3
13.35990513224562,1.294750963669368,3
13.09001541668311,-0.8939381906877166,1
12.277697408756254,1.86662485628688,3
13.974779294549613,1.4504880288984248,3
12.740958022248327,1.0011003491485069,3
12.84508868665782,-1.6629687418743144,0
14.080522768407159,0.9279638321843505,2
13.731915866947974,0.4829314786484055,2
12.660242312885277,0.8565498419036723,2
12.91054384725166,0.7939077701294223,2
13.366177742207944,0.709167597110658,2
13.496737604230916,-1.4992700121668971,0
12.535179900776647,0.055880576287905326,2
13.046848023437613,0.23176981144397069,2
12.524894048382862,0.5547071830140021,2
13.636269598206749,-2.1510695570528413,0
13.451521779476643,0.4647083014430454,2
13.409408194679251,0.30241804961166835,2
12.953928666398335,0.7270596573153401,2
13.031727069866648,0.2350437611325352,2
13.126399484584038,-0.8315673340926829,1
13.952910181272463,-0.8707417140539819,1
13.642569151399007,-0.7243361340231719,1
13.934656341702095,-0.2796383267897807,1
13.175293419287364,0.17247662387737905,2
13.05944568980944,-0.20284953682484794,1
12.557826343562512,-0.7981651024154175,1
12.38035065305561,0.49951597190616376,2
13.044567931982376,3.1927056130257467,3
12.6847418901771,2.1966614035342964,3
11.840432658170895,-1.5096042445028257,0
12.69868721998793,-0.6584806135112193,1
12.619059179507001,0.44495951090810054,2
12.77357578417898,0.22150050058706197,2
13.402118689083583,-1.5758912406769585,0
13.304535863659497,0.6400815208882216,2
13.352130726640201,-1.2213743636079815,0
13.411293354381986,0.5695366540931056,2
13.096744186734087,0.9933137001087178,2
13.232338682653637,0.7404132432250289,2
12.721778565244382,0.37132844637004475,2
12.543149759559276,-0.16756317496821413,1
12.711170175368595,-0.27243589914388494,1
13.275578640076633,0.023984557771818495,2
13.203906233649265,1.2323298392986888,3
13.744286463225626,0.6532531800717085,2
13.57178100527429,-0.794280562353293,1
13.460501874882153,-0.028136658493260174,1
13.84119886759852,-1.1724929995694653,0
13.103946681044633,-0.13710205688249194,1
12.913136830524289,0.008039165280904918,2
12.324819983484396,0.33607818754956736,2
13.735821802903844,0.7995421493969656,2
13.999943946808655,-1.3811251001947946,0
11.775307977553469,-0.7341194102118347,1
12.304760643437005,0.3254443620475042,2
13.172424380576292,-1.292255720566288,0
12.739857556542479,-0.21605952524388827,1
13.760166942322373,0.4736982707950045,2
12.932165299219234,0.6924300274842988,2
12.485872752447845,-0.6155862508811867,1
13.737832777321774,-0.20637939073749734,1
12.95869225860112,0.5712405316041803,2
13.309521555710853,-0.9094736206958681,1
12.601279076078253,0.2713896624303464,2
12.867973713450846,2.1831526493195907,3
12.816179041005501,-1.1036772622969717,0
12.872645264132975,-0.1716942115930978,1
12.381359610673677,1.1262048805157037,3
13.285082327171885,0.8207680736980418,2
12.15695817009907,-1.0048392573965006,0
13.615352622131038,0.292447028403269,2
13.129975604451875,-0.4935096476502704,1
12.398149788108753,-0.39037813021511125,1
13.306763373828073,-1.6188218151912621,0
12.70831175382632,0.9800481879116123,2
12.66784706368054,1.2856649166448804,3
12.75866008002143,0.5913797307002056,2
13.367251091984727,-0.6586434456228188,1
12.986549593046243,0.679885146909876,2
13.033098846357507,1.5873744089893898,3
12.893177211882728,0.3487447133990847,2
12.520860733886108,1.5136885047535291,3
12.112946704344763,1.3133320825511237,3
12.348833283197925,0.8020700910474211,2
12.065409549210727,-0.9910878797313613,1
13.017497453480594,-0.16560747494320166,1
13.474354740428936,1.5567311401447792,3
12.910754741477449,2.3745102003633365,3
13.061731246978354,-0.7080553888417114,1
12.375014412959349,-1.3031690523919053,0
12.416879323975191,0.6685190355129128,2
12.825635557775792,-0.6961328755915313,1
14.105260191262182,0.4818066904619617,2
12.549494918091584,-0.5025299599733889,1
13.672029075788974,-0.2207081732361125,1
13.692907573517061,-0.9565268274490696,1
12.821656257178837,2.7376563606691855,3
12.433629502458567,-0.1432896403603218,1
12.474174015865374,0.1348761050444673,2
12.364684876992985,1.0153649260907986,3
13.33718326005844,0.3242660933291772,2
13.16170356030126,-0.44655420004605867,1
13.523947658558892,1.784118740606248,3
14.176651024065052,-0.41320620506101424,1
12.958417354784586,1.0300965472879569,3
12.673957580804927,-1.8579740260918844,0
12.54392174060192,-0.3074365080142667,1
13.550276531547723,2.0091736722138975,3
13.736486253749161,0.32935992420199944,2
13.226107364838636,-1.8353739921166596,0
13.256429784814157,-0.3057848181556721,1
11.92462604594153,1.3434652654090142,3
11.86179545298922,-0.8507027551843201,1
13.32115928778904,1.1224736373234199,3
13.187306008712161,0.854431581754917,2
13.61405682068955,1.2272777943308764,3
13.39095363053626,-2.037211738786732,0
12.470724519419694,0.4202625230160441,2
13.286660347224007,0.15401944727806519,2
12.291308224892541,-0.9665647935392231,1
13.263268288645715,-0.4064674215891621,1
12.592140763017785,-0.5018197953343824,1
12.558943973693468,-0.707663941327662,1
12.834613206747912,1.0904419312388909,3
13.035395158453229,0.372263046839552,2
13.51216131834267,-0.1861976810627051,1
12.741349192362472,0.1264185293054082,2
13.743352664984602,0.3969536566799026,2
13.081358087979366,-0.6143104937655159,1
13.750560221104537,1.3894848813440026,3
12.99288704216535,1.2400711266006406,3
13.247894494452416,0.90350190028862,2
12.371723722161216,0.791572548317454,2
13.548591430522848,0.7925155543454331,2
12.490404317413827,-0.638176078237073,1
13.09692586228464,1.0697907856141284,3
13.022691890143573,-0.9336949824668578,1
13.741930354683191,-1.4495639586454911,0
12.62662636263577,-0.2663743469022886,1
13.380264111376055,0.8357991963073356,2
12.479122235904581,-0.06692302254666165,1
13.08218492728351,1.1582066579409145,3
12.519802745657717,0.2105213216680108,2
13.755081939720021,-0.14668330416169015,1
13.174680603889291,0.6390217496798658,2
13.215441138670121,1.2056362247293977,3
13.13712067932418,-1.3964616418978812,0
13.94766364982306,1.1422214506858719,3
13.495855500551881,0.010630525529999995,2
13.550784737487641,1.5234801502746038,3
13.732365897298328,0.9094221157892917,2
13.402289833071368,-0.3523533957407862,1
13.540108346802112,0.6229628704845191,2
13.41659898756389,-0.3955678670100135,1
12.933323382735189,-1.145905064041726,0
12.582193596136342,-0.46575759809812917,1
12.96706707320025,0.006647023164758292,2
12.751296018858364,-1.2854521661888394,0
12.497831255672489,0.8997595529031044,2
12.331477796379959,-0.8315100665620871,1
13.44230029446446,0.9960184247280359,2
11.984205400246024,-0.3811481531814755,1
13.445486454631443,0.5045198730940046,2
12.756911793852314,-0.2826382401166278,1
12.609840821101537,0.8588108231816359,2
13.775210757154401,0.015451771222902689,2
13.516883514453408,0.29976827970724756,2
13.889493404674738,1.2829581152752503,3
12.221997182665122,0.28949257638456466,2
14.394954595418964,-0.21556126877456008,1
12.936221774375124,-0.22067048998011224,1
12.759224327467729,-0.7024482948543456,1
12.442693882221787,-1.0674261059645402,0
11.900081122114013,1.121405660458114,3
12.758717727024205,0.09390630560875216,2
12.58788619917629,0.6442506997748154,2
13.24710200651883,0.158996726986008,2
12.591639613409368,-0.25296905922057794,1
13.593850439760947,1.7043769811307328,3
12.976928400331522,0.3560149141153192,2
12.39188082269558,-1.5059632381246733,0
14.059112618633966,0.030339494806005653,2
13.249093465070873,-0.6518733331456339,1
14.810271960372937,2.229013332554929,3
13.701839564367265,0.3514415918451884,2
12.223648216575826,1.389835698164181,3
12.672640280847183,-0.5322849290555121,1
13.59769913710545,-0.12268858093992381,1
13.007761674386707,1.9269867571281674,3
13.447283823445744,1.260988413340224,3
13.607359566651425,-0.7179802311720864,1
13.221669726949118,-2.0939191916034323,0
13.146472956252422,1.702177699729762,3
14.177885353173549,0.07879086390187519,2
13.953057411081815,-0.8804975422505172,1
13.310138758701134,-1.0014895019170633,0
12.892497341582047,0.8465489274962419,2
12.528880359727282,0.2080358403385947,2
12.548676160757246,-0.6598643499949612,1
13.896357046722446,1.2635572500700685,3
12.48274011391002,0.3170299148199561,2
12.88074895771836,0.673148597813132,2
13.818464563129668,0.7749629770712873,2
12.075797630544628,1.563819435696972,3
12.317046611193673,1.1203654051100724,3
12.939533643261896,1.0095557065867693,3
12.444758004526564,0.9055922008062697,2
12.99652956892445,-1.2364685220522316,0
13.514937108492816,0.44177285781020176,2
12.8050761031796,-0.4043673684814976,1
11.947994882961323,1.0720596737176071,3
13.356352948232946,-0.3985553527816241,1
12.759834224654798,-1.59912564304258,0
13.300638120058828,1.1426380125682765,3
13.346907204005506,-0.5958761881552321,1
12.33605425958242,-0.9456467203202923,1
13.933111506781078,-0.4223440163065309,1
12.03663981470907,0.9559872560386601,2
13.14880807560432,-0.008823028393765147,1
12.881195533959316,0.6085567156802443,2
12.674199731379503,-1.6302357714322018,0
12.831647190191905,1.683640574612596,3
14.047652570903251,0.41776205872205663,2
13.506567336918568,-0.44077663967737135,1
14.130057116126535,1.1345646707283688,3
13.190957281557624,-1.683030598233066,0
12.459138700854135,1.6783681755911797,3
12.907523994855918,2.421054691210621,3
13.415182910786822,0.5299957664307946,2
13.052334128111559,1.4043321967961437,3
13.665165291251745,-0.8562095401214044,1
13.746202803030872,0.18640037610679475,2
12.962040133781873,1.7069097420467305,3
14.063818181956213,0.7714931123198238,2
13.704467059589076,0.8242054903929036,2
13.09604252315559,0.8653514126169529,2
11.800054122787074,-0.656109990963626,1
13.39917938621278,-0.8297401527031877,1
12.633281050190645,-0.9617454888594396,1
12.470106722427596,1.0955852564838466,3
13.252045145485893,-1.0557727233376653,0
13.485909166979665,-1.64491516274032,0
12.487225624888998,0.3549415548129916,2
12.775307132157911,0.1433307700423017,2
13.922433202077096,-0.819210193726351,1
13.616125998709286,-1.2597243084728822,0
13.05966058536723,0.7311536067035325,2
12.679801551102187,0.7231877445676513,2
12.541343668822337,2.410409379990913,3
13.62359642049554,0.91153235147161,2
12.796011382481018,0.012787918687148448,2
12.840050153308558,-1.8422546168397973,0
12.910360704627168,-0.420906643527065,1
13.416761059046602,2.014199050604397,3
13.068815404964853,-0.7549672418814746,1
13.44957843558952,0.10220937532709339,2
13.298569908877452,0.4654330996737578,2
13.053892055396172,0.7594732876948519,2
13.938137175405332,-0.04993330994508627,1
12.139617822429255,1.4711139654793697,3
14.060403018496503,-0.8870951588667767,1
13.831794517749305,0.7566465600537946,2
13.298467681828122,-0.5634314142040957,1
13.688143154135568,-1.4512705588916592,0
12.417709703687406,1.1103109467624221,3
14.020739732358242,0.8763330988737275,2
13.274466098211432,-0.2896011434445816,1
13.042973132471507,1.5250323309806095,3
12.593394846401726,-0.09943369798637522,1
13.836855072579473,0.6830397685164254,2
13.289342376559713,-0.18131493764983742,1
12.627033799977465,-0.5569193370636165,1
13.202641160393927,-0.8183589886564159,1
12.633475934553914,1.06092348896397,3
12.925542086113802,0.5772991322330807,2
13.682343681088629,0.5369495443005103,2
12.490453004878812,0.7240514788410003,2
12.575594264187771,-0.10660016911570992,1
14.243813056228534,-0.17807316804978285,1
12.410402370049361,-0.5781933625993051,1
13.90330296903749,-0.10060038759827143,1
13.178651176226266,-0.9517905105500616,1
12.901211114887625,1.6742507898298336,3
13.263469875666884,1.253692081129876,3
12.606630307259042,0.21934244379012957,2
12.513206927174894,-1.2226239485954882,0
14.56900034953261,0.10217211708459917,2
12.722034164302023,-0.27473405717400495,1
13.319668764817406,-0.4569349522946521,1
13.225115904956645,0.40593988114309765,2
13.428703208647718,0.08462454053929198,2
13.83959109280429,1.815980092523293,3
12.937095546859412,-1.1300240592735904,0
11.568251250259987,0.47372019220512906,2
12.994984394453747,0.8059054086097582,2
13.327401849959355,-0.13443745033662077,1
13.87690840145752,-1.3570228077097082,0
12.125754450215624,-1.3572185922683089,0
13.55118320064193,-0.4091808278483837,1
12.27855406247083,-1.6713406808033957,0
14.327660354301264,-0.5787593797369469,1
13.680517412697911,-0.6226684628473738,1
12.86654924515968,-0.024748856359843724,1
12.608058724309995,-2.3116047905443025,0
12.77458777085824,-1.7716996125646345,0
12.544879136995132,-1.6948803343688474,0
14.053499705598234,-0.0528562379963354,1
11.83829312173899,1.1496994991662983,3
13.109630882782676,0.015886587403323778,2
13.88989571657932,-1.045739379704898,0
12.97507700441999,-0.12761715400430015,1
12.980057589488926,-0.24913837808355127,1
13.103095345603755,0.060275309896310234,2
13.114379593745316,0.9920172584287337,2
12.228142869037178,-0.0182829108778631,1
11.92226455458332,0.14532890910401045,2
14.052375287701436,0.23746065991242385,2
12.573531840313509,-1.8299851998004022,0
12.6717728305262,0.6192780534118741,2
13.274494522981165,-1.111630583642946,0
13.138168722622783,-0.8828328315059377,1
13.076125223160465,-0.05462265913543723,1
12.395539599516376,1.6239794865892379,3
13.232205185500945,1.629274070455626,3
13.093498770450044,1.54464513167302,3
13.185303361107637,-1.6292783198950969,0
12.122618835936825,0.5850360480356673,2
12.575883242370343,0.2964539377696545,2
12.817243087156141,1.3544531258856303,3
13.435421705168386,-0.29753261835634065,1
13.250103177230855,-0.6988407160361237,1
13.117756157565111,0.09110934967874997,2
13.116775121676378,1.6107412800275738,3
12.472745479347177,0.36383698187142716,2
13.98855170287731,-0.5529621741145841,1
12.655052818781117,-1.3580995627905526,0
13.299505611121768,0.696276124356208,2
12.865449361046698,-0.22633307807962674,1
12.914090615908178,0.5299424341474566,2
13.49866790988621,-0.7327002742444136,1
12.356821044938135,-0.3493199364353581,1
13.83146649934954,1.5816614685657695,3
12.569377535740697,-0.046099892061731165,1
12.888541148663197,-1.2256973817780652,0
13.507021629709348,-0.5723937044064344,1
13.185175655900883,-0.3771476991259646,1
12.831104841126702,1.1725749462707087,3
12.861136512424338,-1.726407981226318,0
13.889183812994688,0.526114792717082,2
12.43276644618127,-0.02810688567081437,1
12.88499487686881,1.3033811584130497,3
13.57126348115791,1.5188486491301267,3
12.590322569510493,0.49298765570926756,2
12.89111525974732,0.9339126466413313,2
13.018890369505534,-0.14432573421328346,1
12.724372012983295,-0.2566362246409725,1
14.00114775328524,-1.0642798916147667,0
13.153760283074185,-0.5982075899479827,1
13.194799297517333,0.06814364227086471,2
13.27777079640393,-1.2449272973387073,0
12.641159106414003,-0.07643902783817556,1
12.160891375839913,0.7446017564312012,2
12.639933068426558,0.598446704899712,2
14.14984949191104,-0.7589919700044895,1
13.138742873822242,0.7241334168886011,2
13.01981856567048,-0.5172547199596204,1
13.234278083707697,-0.6018628148263655,1
13.075433574195833,0.4676822073223469,2
12.881839208428413,1.934938096064014,3
12.561015807624086,1.0606178815785678,3
12.038966879458403,1.2120073339975215,3
12.391978444124016,-1.1004442002428472,0
13.443198588512765,0.1740156991253684,2
12.282571428673254,0.9444492596731214,2
13.1817782979,1.2315257627412357,3
11.80508138316151,-0.2154713822302928,1
13.40068299065134,0.9818115683632148,2
12.095656287347316,0.9675577300445569,2
13.2495549712528,-1.3350106350122348,0
13.733865267719212,0.075145599541157,2
12.736067555484205,1.1186231609806618,3
12.018533863815142,2.0817921608519074,3
13.284731711406952,-0.16392470419360775,1
13.987648306933691,-0.11294881326619854,1
13.411600926955854,-0.8406625642244293,1
13.021181496737183,-0.7493116638378486,1
14.108366568443175,2.1101774993015483,3
12.124350530875617,-0.15013660264287074,1
13.434807195492395,-0.23246409113184524,1
13.720818484666106,-0.19977828909810136,1
12.430051747513234,-1.237662318131434,0
12.66623201941511,-1.3473321287673519,0
12.21738148162492,-0.5429702505692832,1
14.054365597234028,-0.5201000029999301,1
13.482306946084913,0.2491204651576982,2
12.422374310854604,-0.4142189569440935,1
12.825710914814756,0.5469895449483667,2
12.599546950406694,-1.5844287963935602,0
12.340518955728948,0.10310891283030679,2
13.233667468345951,0.6919373904190405,2
13.26090794410968,1.712498070860114,3
13.125607110090721,-1.9966995575956095,0
13.363154827403891,-0.021534436745632515,1
13.221783947106678,-0.44572334197165225,1
13.898615336785449,-0.17839894002377274,1
12.810633224945247,-0.6248335617033659,1
12.486930714490432,0.3205805270109024,2
13.09961501404839,0.3625158474328733,2
13.427834330766052,-1.5042015816813075,0
12.568241607948949,0.8575573879118699,2
13.262749198341313,1.5006505424453669,3
12.800743584004646,1.6460665627283124,3
13.582787291531293,-0.5901712642581701,1
12.098037497054309,-0.5987453556054383,1
13.301689372984711,-1.0922123412930604,0
13.50658518998239,0.10728153636308678,2
13.96387785707676,3.4018505986241316,3
13.289825545153157,-1.0183219740591007,0
12.78473282134318,0.13718909628027678,2
13.754032509694593,0.3226557950706298,2
12.732927654223138,0.1112472278861321,2
12.913269656750124,-0.1267396553410849,1
12.816089609180045,0.11342520460841138,2
13.35148215737828,-1.149659206956737,0
13.104266440344853,1.0429957451496592,3
12.589337702685807,0.7361006651241361,2
12.420102639608949,1.3909699002461358,3
12.970806927521274,-0.793271505359019,1
13.901314778962144,0.045391102944734675,2
11.886566651597347,-0.4139155969876744,1
13.11470118208115,-0.16343220859021887,1
13.55543726611454,-0.02589703408316681,1
13.66361095850239,-1.0168244771735782,0
13.773627927993685,1.1794163235650188,3
13.512520922893481,-0.879974692937121,1
12.632365946148079,-0.8980707895209179,1
12.68548629367541,2.1487708388024145,3
12.638207595598171,1.0459892583552894,3
12.035473816643307,1.3707665506918256,3
12.310628329714643,0.7516716387682992,2
13.435054605706712,1.5857221669663413,3
12.582509311036164,-0.48201248007187525,1
12.896443989822629,-0.43971813125965703,1
13.446426674852217,0.7090661583319804,2
12.400106613156243,-0.6238640716021371,1
13.180906218695622,-0.1871752044017046,1
13.33029433159565,1.2921887186496965,3
13.47032890898031,-1.229516027005562,0
12.0981751442254,0.06113289325050428,2
13.051714127318531,-0.29898941858916744,1
13.08669122118569,1.172996246640515,3
12.226608558451979,1.7928831164510326,3
13.17744338182547,-0.20520961250498915,1
12.835577228957488,-0.5266434881240256,1
12.08052035767783,-1.4104301795171343,0
12.997571581467463,0.5163095118554915,2
12.953324744023362,-0.5180016631472961,1
12.689240773121039,0.45746202744632863,2
13.292263699719111,-1.3468300723479305,0
13.950628515721474,-0.7337404248578105,1
12.95333950390172,-0.6309621494289605,1
12.527189669963457,0.36942028449403835,2
13.214136820803185,1.0501691291361668,3
13.351098499433007,1.5124902225192287,3
12.786220314239243,-0.5992375748411496,1
12.929195894961216,-0.3339333921056632,1
12.935212221896615,0.2504180074368757,2
12.514413583686304,1.3194238790901196,3
13.106447376946074,1.5424156871145784,3
13.076685786238318,0.7926858910012652,2
13.34561479240941,-1.701506842337909,0
14.2897396891418,1.0637591309229082,3
12.273302191268595,-1.6869755511762412,0
13.843830233382608,1.1426678366169836,3
12.959328295203877,-0.9159582110652982,1
12.567611740821551,0.5352998021659232,2
12.375209895804918,-0.6930218528064699,1
12.206154874706083,0.27653066576271523,2
12.215745081412111,0.39636218991725486,2
14.013521796934624,1.706927735716779,3
13.255443073393833,0.04237251342524431,2
13.156746828797727,-1.302704824875571,0
13.115393145217013,-0.8270462395905308,1
12.738050905056141,0.26182207115657574,2
13.59579283067933,-1.4336810031154237,0
13.091726808431709,0.5737105616283195,2
12.463054237766784,-1.7528973464355277,0
13.051971575541826,0.8624770878192938,2
12.538373827823408,-0.09369393002507972,1
13.70783322146307,-2.4625706620512227,0
12.864892105597963,-0.09702299101477278,1
13.108948915190584,-1.0144037766866383,0
13.046488228107313,1.2547059701568406,3
12.712225972996013,0.16817380002394897,2
12.480001383926677,1.442685476064626,3
13.003988054184665,0.24846399073894054,2
12.768665957579575,0.4658742511248407,2
13.358961544491063,0.13644811138119858,2
14.29718321184431,-1.2130959250065385,0
13.915265673036194,-0.043299024277398145,1
12.484319786626221,-0.8501937664554191,1
12.882188571486216,1.5607773374473597,3
12.898454585937573,0.006153705213655019,2
13.537905157971181,-1.6492072066186765,0
13.133094318680497,1.2478680980447479,3
13.281346368793029,-1.1237940760381895,0
13.734420116277395,0.013261621724625083,2
13.215259613398805,0.3218930550204947,2
12.770723667715835,1.3225534399481882,3
12.96588114410447,-0.3329671663331725,1
13.06643921174049,-0.4433968515608977,1
13.051128985803068,0.18282088451605105,2
13.772105786002045,-0.8156977422880201,1
12.681409882588799,0.25343124016326574,2
12.239683981990398,0.43441204457291555,2
13.341913753597096,-0.302289818401851,1
13.97186214435535,0.0751185422348101,2
12.261608240851572,0.46967628107339826,2
12.51466193110798,-0.7015724594793898,1
12.23030031573993,0.18796614344647083,2
13.25282375614267,0.5281580188262758,2
13.047924031184571,-0.8556158234453016,1
13.23571053401062,-1.0649441107595579,0
13.175812351689066,0.16762374978144468,2
13.068231455663351,1.592639776545142,3
12.842982163232472,-0.841040390504576,1
12.225602377327494,1.0623009697941197,3
11.958502042572803,-0.5875640362263274,1
12.577063645369723,1.026234311003748,3
12.694562797370812,-0.8952157093035839,1
13.02865534272797,0.6989850615942823,2
13.089704140790877,1.2485374678107797,3
12.94421564200653,-0.07197584688960006,1
13.332721827709856,1.0031774188294131,3
12.172654451740161,-0.7228218287052242,1
12.142754842862937,0.7020067290333238,2
13.306558634766068,-0.6565957603603968,1
12.953511503796566,0.8846074520253879,2
12.380547198152746,0.5662436086892985,2
12.645561684421134,-0.016403706729266845,1
13.613209360919807,-0.6051308688397171,1
13.004900593059933,-0.8628695049782413,1
13.576555182817268,-0.2170610490831993,1
12.786850522783537,0.4107900582253287,2
12.63366104280852,1.0744294638748815,3
12.921518510126797,-0.7177194185841257,1
13.049504440812127,1.5046639394923857,3
13.480911620106788,0.36697140554618335,2
12.534799350624791,0.15224244299182954,2
11.802874754127044,-0.6426945034341873,1
13.565762529406951,0.005467110680768338,2
13.459339479884287,1.0833785794242754,3
13.263407401598338,3.2360389461897063,3
13.020671190179618,-1.2210647858209749,0
13.831877589074795,0.9310299168662455,2
13.3150094165359,0.6831240929654294,2
13.649442429547026,-0.5580585225128543,1
13.570296921767156,1.126820415832566,3
12.71478131284051,0.7222741171549856,2
13.036720294020864,-1.7528689271416547,0
13.063986420942163,1.7867048003514605,3
12.781155982755681,-0.32857422741265147,1
12.64045946240055,-0.7405317944476604,1
12.65857496643964,1.7884870005948832,3
13.93205116576707,-1.243555674403022,0
13.02773418871905,-0.6331322560364945,1
12.002358727488003,0.76754228850383,2
13.479947695485324,2.7623817006878455,3
12.619911542109396,-0.8854831210141616,1
13.391241510732183,-0.05974904158637377,1
13.1417911482089,-0.3468307946670485,1
12.625145167863787,0.4608505281721514,2
12.596270235363367,1.0157135033052156,3
12.914998585058356,-1.2035282187269758,0
