loss,hmm_model_loss,predictor_loss,predictor_accuracy,predictor_AUC,predictor_AUPRC,val_loss,val_hmm_model_loss,val_predictor_loss,val_predictor_accuracy,val_predictor_AUC,val_predictor_AUPRC,lr,epochs,n_train,n_valid,n_test
22.251373291015625,17.958154678344727,4.293219089508057,0.7539682388305664,0.8777321577072144,0.8857999444007874,22.872175216674805,18.599775314331055,4.272399425506592,0.7555555701255798,0.8770370483398438,0.8846120834350586,0.05000000074505806,33,252,45,53
22.053098678588867,17.80305290222168,4.250046253204346,0.7460317611694336,0.8799130320549011,0.8877940773963928,22.680309295654297,18.44169807434082,4.23861026763916,0.7777777910232544,0.8767901659011841,0.8843575716018677,0.05000000074505806,34,252,45,53
21.857154846191406,17.65371322631836,4.203441143035889,0.75,0.8818420767784119,0.8894796967506409,22.480480194091797,18.284881591796875,4.1955976486206055,0.7777777910232544,0.883456826210022,0.8905245065689087,0.05000000074505806,35,252,45,53
21.66017723083496,17.508211135864258,4.151965618133545,0.7579365372657776,0.884519100189209,0.8919838070869446,22.278043746948242,18.128782272338867,4.149260997772217,0.7777777910232544,0.8874074220657349,0.8942441940307617,0.05000000074505806,36,252,45,53
21.46165657043457,17.365833282470703,4.095823287963867,0.761904776096344,0.8873850107192993,0.8949534296989441,22.079925537109375,17.973817825317383,4.106108665466309,0.7777777910232544,0.8886420130729675,0.8959386944770813,0.05000000074505806,37,252,45,53
21.265592575073242,17.22718048095703,4.038412094116211,0.773809552192688,0.8887865543365479,0.8967851996421814,21.89360809326172,17.820388793945312,4.073219299316406,0.7555555701255798,0.8891357779502869,0.8967150449752808,0.05000000074505806,38,252,45,53
21.079092025756836,17.093242645263672,3.9858500957489014,0.7539682388305664,0.8900226950645447,0.8984870910644531,21.72306251525879,17.66824722290039,4.054815769195557,0.7555555701255798,0.8903703689575195,0.8979495167732239,0.05000000074505806,39,252,45,53
20.907695770263672,16.96449851989746,3.943197250366211,0.7698412537574768,0.8914477825164795,0.9001326560974121,21.56624984741211,17.51793098449707,4.048319339752197,0.7555555701255798,0.892345666885376,0.8996723890304565,0.05000000074505806,40,252,45,53
20.752342224121094,16.84161949157715,3.910722255706787,0.773809552192688,0.893227219581604,0.9017996191978455,21.416400909423828,17.37171745300293,4.044684410095215,0.7555555701255798,0.8918518424034119,0.8992272615432739,0.05000000074505806,41,252,45,53
20.610265731811523,16.72609519958496,3.8841712474823,0.7777777910232544,0.893699586391449,0.9022648334503174,21.266305923461914,17.23239517211914,4.033910274505615,0.7555555701255798,0.8908641934394836,0.8986362218856812,0.05000000074505806,42,252,45,53
20.478363037109375,16.619487762451172,3.8588743209838867,0.7777777910232544,0.8963766098022461,0.9045297503471375,21.112703323364258,17.102497100830078,4.01020622253418,0.7555555701255798,0.8945678472518921,0.902357816696167,0.05000000074505806,43,252,45,53
20.356287002563477,16.523269653320312,3.833017110824585,0.7896825671195984,0.8984552025794983,0.9063587784767151,20.95719337463379,16.984161376953125,3.9730312824249268,0.7777777910232544,0.8958024382591248,0.9035307168960571,0.05000000074505806,44,252,45,53
20.24660301208496,16.4389705657959,3.807631731033325,0.7857142686843872,0.900667667388916,0.9083597660064697,20.803773880004883,16.878049850463867,3.9257235527038574,0.7777777910232544,0.9002468585968018,0.9077811241149902,0.05000000074505806,45,252,45,53
20.152070999145508,16.366880416870117,3.7851903438568115,0.7817460298538208,0.9012818336486816,0.9090598821640015,20.65787696838379,16.78434181213379,3.873535394668579,0.800000011920929,0.9014814496040344,0.9088987112045288,0.05000000074505806,46,252,45,53
20.07447624206543,16.306133270263672,3.768343448638916,0.7658730149269104,0.9017857313156128,0.9096254110336304,20.52400016784668,16.70299530029297,3.8210055828094482,0.800000011920929,0.9056789875030518,0.9129290580749512,0.05000000074505806,47,252,45,53
20.012514114379883,16.2547550201416,3.7577576637268066,0.7658730149269104,0.9027384519577026,0.9104098081588745,20.402128219604492,16.632694244384766,3.7694334983825684,0.800000011920929,0.9061728715896606,0.9132711291313171,0.05000000074505806,48,252,45,53
19.960046768188477,16.209701538085938,3.750344753265381,0.7658730149269104,0.9019904136657715,0.9097983241081238,20.29003143310547,16.571836471557617,3.7181949615478516,0.800000011920929,0.9086419343948364,0.9156874418258667,0.05000000074505806,49,252,45,53
19.910581588745117,16.168909072875977,3.7416718006134033,0.773809552192688,0.9025651812553406,0.9103941917419434,20.18780517578125,16.518449783325195,3.6693549156188965,0.800000011920929,0.9133333563804626,0.921318531036377,0.05000000074505806,50,252,45,53
19.86127471923828,16.131105422973633,3.730168342590332,0.773809552192688,0.9034154415130615,0.9111350774765015,20.101173400878906,16.471521377563477,3.6296515464782715,0.800000011920929,0.9135801792144775,0.9216457009315491,0.05000000074505806,51,252,45,53
19.813499450683594,16.095867156982422,3.7176315784454346,0.773809552192688,0.903958797454834,0.9115850925445557,20.037986755371094,16.431379318237305,3.6066064834594727,0.8222222328186035,0.9155555963516235,0.922945499420166,0.05000000074505806,52,252,45,53
19.77021026611328,16.0635929107666,3.7066164016723633,0.773809552192688,0.9052422046661377,0.9127024412155151,19.99825096130371,16.397459030151367,3.600792407989502,0.800000011920929,0.91753089427948,0.9243804216384888,0.05000000074505806,53,252,45,53
19.732358932495117,16.034374237060547,3.6979873180389404,0.7857142686843872,0.9065492153167725,0.9136787056922913,19.96990966796875,16.36789894104004,3.602010726928711,0.8222222328186035,0.9195061922073364,0.9264068603515625,0.05000000074505806,54,252,45,53
19.69828224182129,16.008037567138672,3.690244436264038,0.7936508059501648,0.9075806140899658,0.9145420789718628,19.934967041015625,16.339523315429688,3.595444679260254,0.8222222328186035,0.9160494208335876,0.9232490658760071,0.05000000074505806,55,252,45,53
19.6638240814209,15.98316478729248,3.680659770965576,0.7896825671195984,0.9086750745773315,0.9155091047286987,19.8826904296875,16.310184478759766,3.5725057125091553,0.8222222328186035,0.9155555963516235,0.9228215217590332,0.05000000074505806,56,252,45,53
19.62605094909668,15.957988739013672,3.668062925338745,0.7936508059501648,0.9088718891143799,0.9156343340873718,19.815271377563477,16.279497146606445,3.5357744693756104,0.800000011920929,0.9165432453155518,0.9233681559562683,0.05000000074505806,57,252,45,53
19.58550262451172,15.931276321411133,3.654226541519165,0.7936508059501648,0.908541202545166,0.9154177904129028,19.742666244506836,16.247873306274414,3.4947924613952637,0.8222222328186035,0.91753089427948,0.9244002103805542,0.05000000074505806,58,252,45,53
19.544281005859375,15.902542114257812,3.641739845275879,0.7777777910232544,0.9086672067642212,0.9156628251075745,19.67511558532715,16.216108322143555,3.459007740020752,0.8222222328186035,0.9195061922073364,0.9261503219604492,0.05000000074505806,59,252,45,53
19.503307342529297,15.872093200683594,3.6312148571014404,0.7777777910232544,0.9081003665924072,0.9151794910430908,19.619319915771484,16.185144424438477,3.434175729751587,0.8222222328186035,0.9227160215377808,0.9288318157196045,0.05000000074505806,60,252,45,53
19.46163558959961,15.840422630310059,3.621212959289551,0.7777777910232544,0.9087459444999695,0.9157711267471313,19.579242706298828,16.156543731689453,3.422699213027954,0.8444444537162781,0.923703670501709,0.9297604560852051,0.05000000074505806,61,252,45,53
19.418777465820312,15.808370590209961,3.610405921936035,0.7777777910232544,0.9096198678016663,0.9164820313453674,19.556116104125977,16.131546020507812,3.424570083618164,0.8444444537162781,0.9199999570846558,0.9262590408325195,0.05000000074505806,62,252,45,53
19.37588882446289,15.776766777038574,3.599123001098633,0.7777777910232544,0.9104702472686768,0.9171617031097412,19.547290802001953,16.11011505126953,3.43717622756958,0.8444444537162781,0.9209877252578735,0.9272524118423462,0.05000000074505806,63,252,45,53
19.33504295349121,15.746153831481934,3.588888645172119,0.7817460298538208,0.9117456674575806,0.9182795882225037,19.54591178894043,16.09117889404297,3.454732894897461,0.8222222328186035,0.9204938411712646,0.9268407225608826,0.05000000074505806,64,252,45,53
19.297412872314453,15.716894149780273,3.580518960952759,0.7896825671195984,0.9125173091888428,0.9189310669898987,19.543071746826172,16.073339462280273,3.4697327613830566,0.8222222328186035,0.9190123081207275,0.9256220459938049,0.05000000074505806,65,252,45,53
19.262035369873047,15.68904972076416,3.572986364364624,0.7976190447807312,0.9123598337173462,0.9187718629837036,19.53314208984375,16.05585479736328,3.4772870540618896,0.8222222328186035,0.9195061922073364,0.9259817600250244,0.05000000074505806,66,252,45,53
19.227367401123047,15.662565231323242,3.5648014545440674,0.7976190447807312,0.9128716588020325,0.9192695021629333,19.516939163208008,16.0385684967041,3.4783711433410645,0.8222222328186035,0.9199999570846558,0.9264501333236694,0.05000000074505806,67,252,45,53
19.193208694458008,15.637256622314453,3.5559515953063965,0.7936508059501648,0.9134306907653809,0.9197435975074768,19.499713897705078,16.0213565826416,3.4783565998077393,0.8444444537162781,0.9190123677253723,0.9251312613487244,0.05000000074505806,68,252,45,53
19.16045570373535,15.612778663635254,3.5476768016815186,0.8015872836112976,0.9136511087417603,0.9199542999267578,19.486534118652344,16.003938674926758,3.482595920562744,0.8444444537162781,0.9204937815666199,0.9264082908630371,0.05000000074505806,69,252,45,53
19.12971305847168,15.588763236999512,3.5409493446350098,0.7936508059501648,0.9142652750015259,0.920512855052948,19.479076385498047,15.985892295837402,3.4931840896606445,0.8444444537162781,0.9170370101928711,0.9233490228652954,0.05000000074505806,70,252,45,53
19.100500106811523,15.56478214263916,3.5357186794281006,0.7936508059501648,0.9140526652336121,0.9202526211738586,19.475831985473633,15.967037200927734,3.5087945461273193,0.8444444537162781,0.91753089427948,0.9237276911735535,0.05000000074505806,71,252,45,53
19.07183074951172,15.540514945983887,3.531315326690674,0.7976190447807312,0.914430558681488,0.9205947518348694,19.474058151245117,15.94740104675293,3.526657819747925,0.8222222328186035,0.9140740633010864,0.9207792282104492,0.05000000074505806,72,252,45,53
19.04322052001953,15.515826225280762,3.5273945331573486,0.7976190447807312,0.9145722985267639,0.9206759333610535,19.471088409423828,15.92687702178955,3.544210433959961,0.8222222328186035,0.9125925898551941,0.9196737408638,0.05000000074505806,73,252,45,53
19.014972686767578,15.490716934204102,3.5242562294006348,0.8015872836112976,0.9152573347091675,0.9213246703147888,19.46422004699707,15.905176162719727,3.5590434074401855,0.8222222328186035,0.9130864143371582,0.9201391339302063,0.05000000074505806,74,252,45,53
18.987411499023438,15.465353965759277,3.522056818008423,0.8055555820465088,0.9157217741012573,0.9216586947441101,19.450672149658203,15.88199234008789,3.5686795711517334,0.8222222328186035,0.91209876537323,0.9192538857460022,0.05000000074505806,75,252,45,53
18.96022605895996,15.439984321594238,3.52024245262146,0.8055555820465088,0.9162257313728333,0.9220542311668396,19.428890228271484,15.857359886169434,3.5715293884277344,0.8222222328186035,0.9135802388191223,0.9205989837646484,0.05000000074505806,76,252,45,53
18.932954788208008,15.414857864379883,3.518097400665283,0.8015872836112976,0.9164540767669678,0.9222269654273987,19.39951515197754,15.831719398498535,3.5677950382232666,0.8222222328186035,0.9125925302505493,0.9197183847427368,0.05000000074505806,77,252,45,53
18.905532836914062,15.390192985534668,3.515338897705078,0.7976190447807312,0.9166588187217712,0.9224341511726379,19.364944458007812,15.805580139160156,3.5593652725219727,0.8222222328186035,0.9125925302505493,0.9198077917098999,0.05000000074505806,78,252,45,53
18.87814712524414,15.366053581237793,3.512094020843506,0.8015872836112976,0.9170445203781128,0.9227402806282043,19.328262329101562,15.779241561889648,3.5490200519561768,0.8222222328186035,0.916543185710907,0.9231405854225159,0.05000000074505806,79,252,45,53
18.851036071777344,15.342351913452148,3.508683443069458,0.8015872836112976,0.9173910021781921,0.9230242371559143,19.292139053344727,15.752784729003906,3.539354085922241,0.8222222328186035,0.9175307750701904,0.9238712787628174,0.05000000074505806,80,252,45,53
18.82421112060547,15.318883895874023,3.5053281784057617,0.7976190447807312,0.9179106950759888,0.9234903454780579,19.258207321166992,15.72630500793457,3.5319018363952637,0.8222222328186035,0.9195061922073364,0.9255169630050659,0.05000000074505806,81,252,45,53
18.79735565185547,15.295430183410645,3.501924991607666,0.7936508059501648,0.9181153774261475,0.9236969947814941,19.22715950012207,15.700090408325195,3.5270698070526123,0.8222222328186035,0.9195061922073364,0.9255170226097107,0.05000000074505806,82,252,45,53
18.77018928527832,15.271907806396484,3.4982821941375732,0.7936508059501648,0.9187294840812683,0.9242148399353027,19.1988525390625,15.67442512512207,3.524428367614746,0.8222222328186035,0.9200000166893005,0.925921618938446,0.05000000074505806,83,252,45,53
18.742761611938477,15.24836254119873,3.494399070739746,0.7936508059501648,0.9186744093894958,0.9241180419921875,19.17223358154297,15.649370193481445,3.5228641033172607,0.8222222328186035,0.9222221970558167,0.9278154969215393,0.05000000074505806,84,252,45,53
18.715255737304688,15.224944114685059,3.490312099456787,0.7976190447807312,0.9191468358039856,0.9245068430900574,19.145645141601562,15.624771118164062,3.5208733081817627,0.8222222328186035,0.9214814901351929,0.9271045923233032,0.05000000074505806,85,252,45,53
18.687746047973633,15.201811790466309,3.485933542251587,0.7976190447807312,0.9196349382400513,0.924913763999939,19.117586135864258,15.600448608398438,3.5171377658843994,0.8222222328186035,0.9199999570846558,0.9258041381835938,0.05000000074505806,86,252,45,53
18.660186767578125,15.179065704345703,3.4811201095581055,0.8055555820465088,0.9199106097221375,0.9251464009284973,19.08744239807129,15.57642650604248,3.5110151767730713,0.8222222328186035,0.9209876656532288,0.9266289472579956,0.05000000074505806,87,252,45,53
18.632505416870117,15.156733512878418,3.4757726192474365,0.8095238208770752,0.92008376121521,0.9253289699554443,19.05555534362793,15.552735328674316,3.5028202533721924,0.8222222328186035,0.9239506125450134,0.9291945695877075,0.05000000074505806,88,252,45,53
18.604703903198242,15.134724617004395,3.4699790477752686,0.8095238208770752,0.9206585884094238,0.9258229732513428,19.022972106933594,15.529248237609863,3.493723154067993,0.8222222328186035,0.9234567284584045,0.9287642240524292,0.05000000074505806,89,252,45,53
18.576881408691406,15.112833976745605,3.4640469551086426,0.8055555820465088,0.9212884306907654,0.9264041185379028,18.990880966186523,15.505692481994629,3.485189199447632,0.8222222328186035,0.9254320859909058,0.9305305480957031,0.05000000074505806,90,252,45,53
18.549053192138672,15.09077262878418,3.458279848098755,0.8055555820465088,0.9213671684265137,0.9264360666275024,18.960378646850586,15.4818696975708,3.478508472442627,0.8222222328186035,0.9244444370269775,0.9296779632568359,0.05000000074505806,91,252,45,53
18.521072387695312,15.068260192871094,3.4528117179870605,0.8055555820465088,0.9214458465576172,0.9265109300613403,18.932353973388672,15.45779037475586,3.4745638370513916,0.8222222328186035,0.9254320859909058,0.9305118322372437,0.05000000074505806,92,252,45,53
18.49281120300293,15.045113563537598,3.447697401046753,0.8055555820465088,0.9215954542160034,0.9266330003738403,18.907075881958008,15.433500289916992,3.4735758304595947,0.8222222328186035,0.9239506721496582,0.9292818307876587,0.05000000074505806,93,252,45,53
18.4642391204834,15.021251678466797,3.4429874420166016,0.8095238208770752,0.9219733476638794,0.9269813299179077,18.883806228637695,15.408916473388672,3.4748904705047607,0.8222222328186035,0.9214814901351929,0.9271844625473022,0.05000000074505806,94,252,45,53
18.435413360595703,14.996699333190918,3.438713788986206,0.8095238208770752,0.9219891428947449,0.9270333051681519,18.860992431640625,15.383878707885742,3.4771132469177246,0.8222222328186035,0.9214814305305481,0.9271399974822998,0.05000000074505806,95,252,45,53
18.406335830688477,14.971512794494629,3.434823751449585,0.8095238208770752,0.9225245714187622,0.9274960160255432,18.837099075317383,15.358357429504395,3.478741407394409,0.8222222328186035,0.9209877252578735,0.926751971244812,0.05000000074505806,96,252,45,53
18.37689971923828,14.94575023651123,3.4311490058898926,0.8095238208770752,0.9225797057151794,0.9275567531585693,18.81146240234375,15.332484245300293,3.478978395462036,0.8222222328186035,0.9195061922073364,0.9254550933837891,0.05000000074505806,97,252,45,53
18.34699058532715,14.919407844543457,3.4275829792022705,0.8095238208770752,0.9226112365722656,0.927547812461853,18.784456253051758,15.306344985961914,3.478111743927002,0.8222222328186035,0.9190123677253723,0.9250326156616211,0.05000000074505806,98,252,45,53
18.31658363342285,14.892387390136719,3.4241957664489746,0.8095238208770752,0.9227529168128967,0.9276484251022339,18.756988525390625,15.279868125915527,3.4771199226379395,0.8222222328186035,0.9185184836387634,0.924609899520874,0.05000000074505806,99,252,45,53
18.28567886352539,14.86452865600586,3.421149253845215,0.8134920597076416,0.9229104518890381,0.9278150796890259,18.72988510131836,15.252959251403809,3.476926326751709,0.8222222328186035,0.9190123677253723,0.9249920845031738,0.05000000074505806,100,252,45,53
18.25424575805664,14.835704803466797,3.418541431427002,0.8214285969734192,0.9229418635368347,0.9278278350830078,18.703582763671875,15.22564697265625,3.477935552597046,0.8222222328186035,0.9175308346748352,0.923694372177124,0.05000000074505806,101,252,45,53
18.222230911254883,14.805892944335938,3.4163379669189453,0.8214285969734192,0.9233040809631348,0.928130030632019,18.677997589111328,15.19798755645752,3.480010986328125,0.8222222328186035,0.9170370101928711,0.9232953786849976,0.05000000074505806,102,252,45,53
18.18959617614746,14.775165557861328,3.414430856704712,0.817460298538208,0.9234694242477417,0.9283047914505005,18.65261459350586,15.16991138458252,3.48270320892334,0.8222222328186035,0.915555477142334,0.9220618009567261,0.05000000074505806,103,252,45,53
18.156360626220703,14.743648529052734,3.4127113819122314,0.8214285969734192,0.9234772324562073,0.9283226728439331,18.626609802246094,15.141229629516602,3.485379934310913,0.800000011920929,0.9158024787902832,0.9222606420516968,0.05000000074505806,104,252,45,53
18.12252426147461,14.711466789245605,3.411057949066162,0.8214285969734192,0.9234300851821899,0.9282934665679932,18.59914207458496,15.111806869506836,3.487335205078125,0.800000011920929,0.9160493612289429,0.9224966764450073,0.05000000074505806,105,252,45,53
18.088024139404297,14.678730010986328,3.409295082092285,0.8214285969734192,0.9238001704216003,0.9286202192306519,18.569747924804688,15.081673622131348,3.488074779510498,0.800000011920929,0.9140740633010864,0.9208462238311768,0.05000000074505806,106,252,45,53
18.05280303955078,14.645524024963379,3.4072797298431396,0.8214285969734192,0.9241070747375488,0.928892970085144,18.538501739501953,15.050922393798828,3.4875783920288086,0.800000011920929,0.9130864143371582,0.9199860095977783,0.05000000074505806,107,252,45,53
18.016849517822266,14.611872673034668,3.4049761295318604,0.817460298538208,0.9240047931671143,0.9288010001182556,18.505916595458984,15.019563674926758,3.48635196685791,0.800000011920929,0.9140740633010864,0.9208228588104248,0.05000000074505806,108,252,45,53
17.980167388916016,14.577722549438477,3.4024441242218018,0.817460298538208,0.9242488145828247,0.9290182590484619,18.472728729248047,14.98759937286377,3.4851291179656982,0.800000011920929,0.9140740633010864,0.9208228588104248,0.05000000074505806,109,252,45,53
17.942764282226562,14.542989730834961,3.399773597717285,0.8134920597076416,0.9246819019317627,0.9293385148048401,18.439533233642578,14.955102920532227,3.484429359436035,0.800000011920929,0.9143209457397461,0.9210432767868042,0.05000000074505806,110,252,45,53
17.904619216918945,14.507620811462402,3.396998405456543,0.8134920597076416,0.92497318983078,0.9295943379402161,18.406463623046875,14.922200202941895,3.484262704849243,0.8222222328186035,0.9133332967758179,0.9202214479446411,0.05000000074505806,111,252,45,53
17.865737915039062,14.471627235412598,3.394111394882202,0.8095238208770752,0.9250677227973938,0.9296775460243225,18.373111724853516,14.888940811157227,3.4841718673706055,0.8222222328186035,0.9123456478118896,0.9193880558013916,0.05000000074505806,112,252,45,53
17.82615852355957,14.435072898864746,3.391085386276245,0.8095238208770752,0.9252566695213318,0.9298372864723206,18.33882713317871,14.855262756347656,3.483564615249634,0.8222222328186035,0.9135802984237671,0.9204549789428711,0.05000000074505806,113,252,45,53
17.78590965270996,14.39803695678711,3.3878726959228516,0.8095238208770752,0.9254141449928284,0.9299796223640442,18.30321502685547,14.821127891540527,3.4820868968963623,0.8222222328186035,0.9125925302505493,0.9195789098739624,0.05000000074505806,114,252,45,53
